Num,Name,PROTEIN,FAT,CARBON HYDRATE
1653,＜畜肉類＞　うし　［乳用肥育牛肉］　かたロース　脂身つき　生,16.2,26.4,0.2
1654,＜畜肉類＞　うし　［乳用肥育牛肉］　かたロース　皮下脂肪なし　生,16.5,25.2,0.2
1655,＜畜肉類＞　うし　［乳用肥育牛肉］　かたロース　赤肉　生,19.1,13.9,0.2
1656,＜畜肉類＞　うし　［乳用肥育牛肉］　リブロース　脂身つき　生,14.1,37.1,0.2
1657,＜畜肉類＞　うし　［乳用肥育牛肉］　リブロース　脂身つき　ゆで,17.2,43.0,0.3
1658,＜畜肉類＞　うし　［乳用肥育牛肉］　リブロース　脂身つき　焼き,20.4,45.0,0.3
1659,＜畜肉類＞　うし　［乳用肥育牛肉］　リブロース　皮下脂肪なし　生,15.0,33.4,0.2
1660,＜畜肉類＞　うし　［乳用肥育牛肉］　リブロース　赤肉　生,18.8,17.8,0.3
1661,＜畜肉類＞　うし　［乳用肥育牛肉］　リブロース　脂身　生,3.7,80.5,0
1662,＜畜肉類＞　うし　［乳用肥育牛肉］　サーロイン　脂身つき　生,16.5,27.9,0.4
1663,＜畜肉類＞　うし　［乳用肥育牛肉］　サーロイン　皮下脂肪なし　生,18.4,20.2,0.5
1664,＜畜肉類＞　うし　［乳用肥育牛肉］　サーロイン　赤肉　生,21.1,9.1,0.6
1665,＜畜肉類＞　うし　［乳用肥育牛肉］　ばら　脂身つき　生,12.8,39.4,0.3
1666,＜畜肉類＞　うし　［乳用肥育牛肉］　ばら　脂身つき　焼き,15.9,44.2,0.3
1667,＜畜肉類＞　うし　［乳用肥育牛肉］　もも　脂身つき　生,19.5,13.3,0.4
1668,＜畜肉類＞　うし　［乳用肥育牛肉］　もも　皮下脂肪なし　生,20.5,9.9,0.4
1669,＜畜肉類＞　うし　［乳用肥育牛肉］　もも　皮下脂肪なし　ゆで,28.4,13.8,0.6
1670,＜畜肉類＞　うし　［乳用肥育牛肉］　もも　皮下脂肪なし　焼き,28.0,13.2,0.6
1671,＜畜肉類＞　うし　［乳用肥育牛肉］　もも　赤肉　生,21.9,4.9,0.4
1672,＜畜肉類＞　うし　［乳用肥育牛肉］　もも　脂身　生,5.1,64.1,0.2
1673,＜畜肉類＞　うし　［乳用肥育牛肉］　そともも　脂身つき　生,18.2,16.3,0.6
1674,＜畜肉類＞　うし　［乳用肥育牛肉］　そともも　皮下脂肪なし　生,19.6,11.1,0.6
1675,＜畜肉類＞　うし　［乳用肥育牛肉］　そともも　赤肉　生,21.3,5.0,0.7
1676,＜畜肉類＞　うし　［乳用肥育牛肉］　ランプ　脂身つき　生,18.6,17.8,0.6
1677,＜畜肉類＞　うし　［乳用肥育牛肉］　ランプ　皮下脂肪なし　生,19.7,13.9,0.6
1678,＜畜肉類＞　うし　［乳用肥育牛肉］　ランプ　赤肉　生,22.0,6.1,0.7
1679,＜畜肉類＞　うし　［乳用肥育牛肉］　ヒレ　赤肉　生,20.8,11.2,0.5
1680,＜畜肉類＞　うし　［乳用肥育牛肉］　ヒレ　赤肉　焼き,27.2,15.2,0.4
1681,＜畜肉類＞　うし　［交雑牛肉］　リブロース　脂身つき　生,12.0,51.8,0.3
1682,＜畜肉類＞　うし　［交雑牛肉］　リブロース　脂身つき　ゆで,13.2,56.5,0.1
1683,＜畜肉類＞　うし　［交雑牛肉］　リブロース　脂身つき　焼き,14.5,60.1,0.2
1684,＜畜肉類＞　うし　［交雑牛肉］　リブロース　皮下脂肪なし　生,13.6,45.2,0.3
1685,＜畜肉類＞　うし　［交雑牛肉］　リブロース　赤肉　生,16.7,32.3,0.4
1686,＜畜肉類＞　うし　［交雑牛肉］　リブロース　脂身　生,3.6,86.7,0
1687,＜畜肉類＞　うし　［交雑牛肉］　ばら　脂身つき　生,12.2,44.4,0.3
1688,＜畜肉類＞　うし　［交雑牛肉］　もも　脂身つき　生,16.4,28.9,0.4
1689,＜畜肉類＞　うし　［交雑牛肉］　もも　皮下脂肪なし　生,18.3,21.6,0.4
1690,＜畜肉類＞　うし　［交雑牛肉］　もも　皮下脂肪なし　ゆで,25.7,28.2,0.2
1691,＜畜肉類＞　うし　［交雑牛肉］　もも　皮下脂肪なし　焼き,25.0,27.6,0.5
1692,＜畜肉類＞　うし　［交雑牛肉］　もも　赤肉　生,19.3,17.5,0.5
1693,＜畜肉類＞　うし　［交雑牛肉］　もも　脂身　生,4.8,75.8,0.1
1694,＜畜肉類＞　うし　［交雑牛肉］　ヒレ　赤肉　生,19.0,18.0,0.4
1695,＜畜肉類＞　うし　［輸入牛肉］　かた　脂身つき　生,19.0,10.6,0.1
1696,＜畜肉類＞　うし　［輸入牛肉］　かた　皮下脂肪なし　生,19.6,7.8,0.1
1697,＜畜肉類＞　うし　［輸入牛肉］　かた　赤肉　生,20.4,4.6,0.1
1698,＜畜肉類＞　うし　［輸入牛肉］　かた　脂身　生,7.1,60.5,0
1699,＜畜肉類＞　うし　［輸入牛肉］　かたロース　脂身つき　生,17.9,17.4,0.1
1700,＜畜肉類＞　うし　［輸入牛肉］　かたロース　皮下脂肪なし　生,18.0,17.1,0.1
1701,＜畜肉類＞　うし　［輸入牛肉］　かたロース　赤肉　生,19.7,9.5,0.1
1702,＜畜肉類＞　うし　［輸入牛肉］　リブロース　脂身つき　生,20.1,15.4,0.4
1703,＜畜肉類＞　うし　［輸入牛肉］　リブロース　脂身つき　ゆで,25.8,23.9,0.1
1704,＜畜肉類＞　うし　［輸入牛肉］　リブロース　脂身つき　焼き,25.0,23.9,0.3
1705,＜畜肉類＞　うし　［輸入牛肉］　リブロース　皮下脂肪なし　生,20.3,14.4,0.4
1706,＜畜肉類＞　うし　［輸入牛肉］　リブロース　赤肉　生,21.7,9.1,0.4
1707,＜畜肉類＞　うし　［輸入牛肉］　リブロース　脂身　生,5.7,73.1,0.1
1708,＜畜肉類＞　うし　［輸入牛肉］　サーロイン　脂身つき　生,17.4,23.7,0.4
1709,＜畜肉類＞　うし　［輸入牛肉］　サーロイン　皮下脂肪なし　生,19.1,16.5,0.4
1710,＜畜肉類＞　うし　［輸入牛肉］　サーロイン　赤肉　生,22.0,4.4,0.5
1711,＜畜肉類＞　うし　［輸入牛肉］　ばら　脂身つき　生,14.4,32.9,0.2
1712,＜畜肉類＞　うし　［輸入牛肉］　もも　脂身つき　生,19.6,8.6,0.4
1713,＜畜肉類＞　うし　［輸入牛肉］　もも　皮下脂肪なし　生,20.0,6.7,0.4
1714,＜畜肉類＞　うし　［輸入牛肉］　もも　皮下脂肪なし　ゆで,30.0,11.0,0.2
1715,＜畜肉類＞　うし　［輸入牛肉］　もも　皮下脂肪なし　焼き,28.0,14.1,0.4
1716,＜畜肉類＞　うし　［輸入牛肉］　もも　赤肉　生,21.2,4.3,0.4
1717,＜畜肉類＞　うし　［輸入牛肉］　もも　脂身　生,6.3,64.4,0.2
1718,＜畜肉類＞　うし　［輸入牛肉］　そともも　脂身つき　生,18.7,14.3,0.3
1719,＜畜肉類＞　うし　［輸入牛肉］　そともも　皮下脂肪なし　生,19.3,11.9,0.3
1720,＜畜肉類＞　うし　［輸入牛肉］　そともも　赤肉　生,21.2,3.9,0.3
1721,＜畜肉類＞　うし　［輸入牛肉］　ランプ　脂身つき　生,18.4,16.4,0.4
1722,＜畜肉類＞　うし　［輸入牛肉］　ランプ　皮下脂肪なし　生,19.7,11.1,0.5
1723,＜畜肉類＞　うし　［輸入牛肉］　ランプ　赤肉　生,21.6,3.0,0.5
1724,＜畜肉類＞　うし　［輸入牛肉］　ヒレ　赤肉　生,20.5,4.8,0.3
1725,＜畜肉類＞　うし　［子牛肉］　リブロース　皮下脂肪なし　生,21.7,0.9,0.3
1726,＜畜肉類＞　うし　［子牛肉］　ばら　皮下脂肪なし　生,20.9,3.6,0
1727,＜畜肉類＞　うし　［子牛肉］　もも　皮下脂肪なし　生,21.2,2.7,0.2
1728,＜畜肉類＞　うし　［ひき肉］　生,17.1,21.1,0.3
1729,＜畜肉類＞　うし　［ひき肉］　焼き,25.9,21.3,0.4
1730,＜畜肉類＞　うし　［副生物］　舌　生,13.3,31.8,0.2
1731,＜畜肉類＞　うし　［副生物］　舌　焼き,20.2,37.1,0.2
1732,＜畜肉類＞　うし　［副生物］　心臓　生,16.5,7.6,0.1
1733,＜畜肉類＞　うし　［副生物］　肝臓　生,19.6,3.7,3.7
1734,＜畜肉類＞　うし　［副生物］　じん臓　生,16.7,6.4,0.2
1735,＜畜肉類＞　うし　［副生物］　第一胃　ゆで,24.5,8.4,0
1736,＜畜肉類＞　うし　［副生物］　第二胃　ゆで,12.4,15.7,0
1737,＜畜肉類＞　うし　［副生物］　第三胃　生,11.7,1.3,0
1738,＜畜肉類＞　うし　［副生物］　第四胃　ゆで,11.1,30.0,0
1739,＜畜肉類＞　うし　［副生物］　小腸　生,9.9,26.1,0
1740,＜畜肉類＞　うし　［副生物］　大腸　生,9.3,13.0,0
1741,＜畜肉類＞　うし　［副生物］　直腸　生,11.6,7.0,0
1742,＜畜肉類＞　うし　［副生物］　腱　ゆで,28.3,4.9,0
1743,＜畜肉類＞　うし　［副生物］　子宮　ゆで,18.4,3.0,0
1744,＜畜肉類＞　うし　［副生物］　尾　生,11.6,47.1,Tr
1745,＜畜肉類＞　うし　［副生物］　横隔膜　生,14.8,27.3,0.3
1746,＜畜肉類＞　うし　［副生物］　横隔膜　ゆで,21.3,36.7,0.2
1747,＜畜肉類＞　うし　［副生物］　横隔膜　焼き,21.1,37.2,0.3
1748,＜畜肉類＞　うし　［加工品］　ローストビーフ,21.7,11.7,0.9
1749,＜畜肉類＞　うし　［加工品］　コンビーフ缶詰,19.8,13.0,1.7
1750,＜畜肉類＞　うし　［加工品］　味付け缶詰,19.2,4.4,9.9
1751,＜畜肉類＞　うし　［加工品］　ビーフジャーキー,54.8,7.8,6.4
1752,＜畜肉類＞　うし　［加工品］　スモークタン,18.1,23.0,0.9
1753,＜畜肉類＞　うま　肉　赤肉　生,20.1,2.5,0.3
1754,＜畜肉類＞　くじら　肉　赤肉　生,24.1,0.4,0.2
1755,＜畜肉類＞　くじら　うねす　生,18.8,31.4,0.2
1756,＜畜肉類＞　くじら　本皮　生,9.7,68.8,0.2
1757,＜畜肉類＞　くじら　さらしくじら,5.3,0.9,0
1758,＜畜肉類＞　しか　あかしか　赤肉　生,22.3,1.5,0.5
1759,＜畜肉類＞　しか　にほんじか　赤肉　生,23.9,4.0,0.3
1760,＜畜肉類＞　しか　にほんじか　えぞしか　赤肉　生,22.6,5.2,0.6
1761,＜畜肉類＞　しか　にほんじか　ほんしゅうじか・きゅうしゅうじか　赤肉　生,22.6,2.5,0.1
1762,＜畜肉類＞　ぶた　［大型種肉］　かた　脂身つき　生,18.5,14.6,0.2
1763,＜畜肉類＞　ぶた　［大型種肉］　かた　皮下脂肪なし　生,19.7,9.3,0.2
1764,＜畜肉類＞　ぶた　［大型種肉］　かた　赤肉　生,20.9,3.8,0.2
1765,＜畜肉類＞　ぶた　［大型種肉］　かた　脂身　生,5.3,72.4,0
1766,＜畜肉類＞　ぶた　［大型種肉］　かたロース　脂身つき　生,17.1,19.2,0.1
1767,＜畜肉類＞　ぶた　［大型種肉］　かたロース　皮下脂肪なし　生,17.8,16.0,0.1
1768,＜畜肉類＞　ぶた　［大型種肉］　かたロース　赤肉　生,19.7,7.8,0.1
1769,＜畜肉類＞　ぶた　［大型種肉］　かたロース　脂身　生,5.4,70.7,0
1770,＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身つき　生,19.3,19.2,0.2
1771,＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身つき　ゆで,23.9,24.1,0.3
1772,＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身つき　焼き,26.7,22.7,0.3
1773,＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身つき　とんかつ,22.0,35.9,9.8
1774,＜畜肉類＞　ぶた　［大型種肉］　ロース　皮下脂肪なし　生,21.1,11.9,0.3
1775,＜畜肉類＞　ぶた　［大型種肉］　ロース　赤肉　生,22.7,5.6,0.3
1776,＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身　生,5.1,76.3,0
1777,＜畜肉類＞　ぶた　［大型種肉］　ばら　脂身つき　生,14.4,35.4,0.1
1778,＜畜肉類＞　ぶた　［大型種肉］　ばら　脂身つき　焼き,19.6,43.9,0.1
1779,＜畜肉類＞　ぶた　［大型種肉］　もも　脂身つき　生,20.5,10.2,0.2
1780,＜畜肉類＞　ぶた　［大型種肉］　もも　皮下脂肪なし　生,21.5,6.0,0.2
1781,＜畜肉類＞　ぶた　［大型種肉］　もも　皮下脂肪なし　ゆで,28.9,8.1,0.3
1782,＜畜肉類＞　ぶた　［大型種肉］　もも　皮下脂肪なし　焼き,30.2,7.6,0.3
1783,＜畜肉類＞　ぶた　［大型種肉］　もも　赤肉　生,22.1,3.6,0.2
1784,＜畜肉類＞　ぶた　［大型種肉］　もも　脂身　生,6.5,67.6,0
1785,＜畜肉類＞　ぶた　［大型種肉］　そともも　脂身つき　生,18.8,16.5,0.2
1786,＜畜肉類＞　ぶた　［大型種肉］　そともも　皮下脂肪なし　生,20.2,10.7,0.2
1787,＜畜肉類＞　ぶた　［大型種肉］　そともも　赤肉　生,21.4,5.5,0.2
1788,＜畜肉類＞　ぶた　［大型種肉］　そともも　脂身　生,6.6,68.1,0
1789,＜畜肉類＞　ぶた　［大型種肉］　ヒレ　赤肉　生,22.2,3.7,0.3
1790,＜畜肉類＞　ぶた　［大型種肉］　ヒレ　赤肉　焼き,39.3,5.9,0.4
1791,＜畜肉類＞　ぶた　［大型種肉］　ヒレ　赤肉　とんかつ,25.1,25.3,14.9
1792,＜畜肉類＞　ぶた　［中型種肉］　かた　脂身つき　生,18.3,17.2,0
1793,＜畜肉類＞　ぶた　［中型種肉］　かた　皮下脂肪なし　生,19.7,10.8,0
1794,＜畜肉類＞　ぶた　［中型種肉］　かた　赤肉　生,21.4,3.5,0
1795,＜畜肉類＞　ぶた　［中型種肉］　かた　脂身　生,4.9,75.7,0
1796,＜畜肉類＞　ぶた　［中型種肉］　かたロース　脂身つき　生,17.7,19.3,0
1797,＜畜肉類＞　ぶた　［中型種肉］　かたロース　皮下脂肪なし　生,18.5,15.7,0
1798,＜畜肉類＞　ぶた　［中型種肉］　かたロース　赤肉　生,20.6,6.8,0
1799,＜畜肉類＞　ぶた　［中型種肉］　かたロース　脂身　生,5.4,71.9,0
1800,＜畜肉類＞　ぶた　［中型種肉］　ロース　脂身つき　生,18.3,22.6,0.2
1801,＜畜肉類＞　ぶた　［中型種肉］　ロース　皮下脂肪なし　生,20.6,13.6,0.2
1802,＜畜肉類＞　ぶた　［中型種肉］　ロース　赤肉　生,22.9,4.6,0.2
1803,＜畜肉類＞　ぶた　［中型種肉］　ロース　脂身　生,4.1,78.3,0
1804,＜畜肉類＞　ぶた　［中型種肉］　ばら　脂身つき　生,13.4,40.1,0
1805,＜畜肉類＞　ぶた　［中型種肉］　もも　脂身つき　生,19.5,15.1,0.2
1806,＜畜肉類＞　ぶた　［中型種肉］　もも　皮下脂肪なし　生,21.3,7.8,0.2
1807,＜畜肉類＞　ぶた　［中型種肉］　もも　赤肉　生,21.9,5.3,0.2
1808,＜畜肉類＞　ぶた　［中型種肉］　もも　脂身　生,5.2,73.8,0
1809,＜畜肉類＞　ぶた　［中型種肉］　そともも　脂身つき　生,18.0,20.3,0.2
1810,＜畜肉類＞　ぶた　［中型種肉］　そともも　皮下脂肪なし　生,21.0,8.5,0.2
1811,＜畜肉類＞　ぶた　［中型種肉］　そともも　赤肉　生,21.9,4.8,0.2
1812,＜畜肉類＞　ぶた　［中型種肉］　そともも　脂身　生,4.9,72.5,0
1813,＜畜肉類＞　ぶた　［中型種肉］　ヒレ　赤肉　生,22.7,1.7,0.1
1814,＜畜肉類＞　ぶた　［ひき肉］　生,17.7,17.2,0.1
1815,＜畜肉類＞　ぶた　［ひき肉］　焼き,25.7,21.5,0.1
1816,＜畜肉類＞　ぶた　［副生物］　舌　生,15.9,16.3,0.1
1817,＜畜肉類＞　ぶた　［副生物］　心臓　生,16.2,7.0,0.1
1818,＜畜肉類＞　ぶた　［副生物］　肝臓　生,20.4,3.4,2.5
1819,＜畜肉類＞　ぶた　［副生物］　じん臓　生,14.1,5.8,Tr
1820,＜畜肉類＞　ぶた　［副生物］　胃　ゆで,17.4,5.1,0
1821,＜畜肉類＞　ぶた　［副生物］　小腸　ゆで,14.0,11.9,0
1822,＜畜肉類＞　ぶた　［副生物］　大腸　ゆで,11.7,13.8,0
1823,＜畜肉類＞　ぶた　［副生物］　子宮　生,14.6,0.9,0
1824,＜畜肉類＞　ぶた　［副生物］　豚足　ゆで,20.1,16.8,Tr
1825,＜畜肉類＞　ぶた　［副生物］　軟骨　ゆで,17.8,17.9,0
1826,＜畜肉類＞　ぶた　［ハム類］　骨付きハム,16.7,16.6,0.8
1827,＜畜肉類＞　ぶた　［ハム類］　ボンレスハム,18.7,4.0,1.8
1828,＜畜肉類＞　ぶた　［ハム類］　ロースハム　ロースハム,18.6,14.5,2.0
1829,＜畜肉類＞　ぶた　［ハム類］　ロースハム　ゆで,19.7,16.6,1.6
1830,＜畜肉類＞　ぶた　［ハム類］　ロースハム　焼き,23.6,15.1,2.4
1831,＜畜肉類＞　ぶた　［ハム類］　ロースハム　フライ,17.3,32.3,20.0
1832,＜畜肉類＞　ぶた　［ハム類］　ショルダーハム,16.1,18.2,0.6
1833,＜畜肉類＞　ぶた　［ハム類］　生ハム　促成,24.0,16.6,0.5
1834,＜畜肉類＞　ぶた　［ハム類］　生ハム　長期熟成,25.7,18.4,0
1835,＜畜肉類＞　ぶた　［プレスハム類］　プレスハム,15.4,4.5,3.9
1836,＜畜肉類＞　ぶた　［プレスハム類］　チョップドハム,11.7,4.2,12.7
1837,＜畜肉類＞　ぶた　［ベーコン類］　ばらベーコン,12.9,39.1,0.3
1838,＜畜肉類＞　ぶた　［ベーコン類］　ロースベーコン,16.8,14.6,3.2
1839,＜畜肉類＞　ぶた　［ベーコン類］　ショルダーベーコン,17.2,11.9,2.5
1840,＜畜肉類＞　ぶた　［ソーセージ類］　ウインナーソーセージ　ウインナーソーセージ,11.5,30.6,3.3
1841,＜畜肉類＞　ぶた　［ソーセージ類］　ウインナーソーセージ　ゆで,12.1,32.0,1.4
1842,＜畜肉類＞　ぶた　［ソーセージ類］　ウインナーソーセージ　焼き,13.0,31.8,2.4
1843,＜畜肉類＞　ぶた　［ソーセージ類］　ウインナーソーセージ　フライ,12.8,34.9,4.2
1844,＜畜肉類＞　ぶた　［ソーセージ類］　セミドライソーセージ,16.9,29.7,2.9
1845,＜畜肉類＞　ぶた　［ソーセージ類］　ドライソーセージ,26.7,42.0,2.6
1846,＜畜肉類＞　ぶた　［ソーセージ類］　フランクフルトソーセージ,12.7,24.7,6.2
1847,＜畜肉類＞　ぶた　［ソーセージ類］　ボロニアソーセージ,12.5,21.0,2.9
1848,＜畜肉類＞　ぶた　［ソーセージ類］　リオナソーセージ,14.9,13.1,3.7
1849,＜畜肉類＞　ぶた　［ソーセージ類］　レバーソーセージ,14.7,33.5,1.9
1850,＜畜肉類＞　ぶた　［ソーセージ類］　混合ソーセージ,11.8,22.7,4.7
1851,＜畜肉類＞　ぶた　［ソーセージ類］　生ソーセージ,14.0,24.4,0.8
1852,＜畜肉類＞　ぶた　［その他］　焼き豚,19.4,8.2,5.1
1853,＜畜肉類＞　ぶた　［その他］　レバーペースト,12.9,34.7,3.6
1854,＜畜肉類＞　ぶた　［その他］　スモークレバー,29.6,7.7,2.6
1855,＜畜肉類＞　ぶた　［その他］　ゼラチン,87.6,0.3,0
1856,＜畜肉類＞　めんよう　［マトン］　ロース　脂身つき　生,19.3,15.0,0.2
1857,＜畜肉類＞　めんよう　［マトン］　ロース　脂身つき　焼き,25.8,24.9,0.2
1858,＜畜肉類＞　めんよう　［マトン］　ロース　皮下脂肪なし　生,22.2,7.4,0
1859,＜畜肉類＞　めんよう　［マトン］　もも　脂身つき　生,18.8,15.3,0.1
1860,＜畜肉類＞　めんよう　［ラム］　かた　脂身つき　生,17.1,17.1,0.1
1861,＜畜肉類＞　めんよう　［ラム］　ロース　脂身つき　生,15.6,25.9,0.2
1862,＜畜肉類＞　めんよう　［ラム］　ロース　脂身つき　焼き,21.8,31.4,0.2
1863,＜畜肉類＞　めんよう　［ラム］　ロース　皮下脂肪なし　生,22.3,5.2,0
1864,＜畜肉類＞　めんよう　［ラム］　もも　脂身つき　生,20.0,12.0,0.3
1865,＜畜肉類＞　めんよう　［ラム］　もも　脂身つき　焼き,28.6,20.3,0.3
1866,＜畜肉類＞　めんよう　混合プレスハム,14.4,4.1,3.0
1867,＜畜肉類＞　やぎ　肉　赤肉　生,21.9,1.5,0.2
1868,＜鳥肉類＞　うずら　肉　皮つき　生,20.5,12.9,0.1
1869,＜鳥肉類＞　がちょう　フォアグラ　ゆで,8.3,49.9,1.5
1870,＜鳥肉類＞　かも　まがも　肉　皮なし　生,23.6,3.0,0.1
1871,＜鳥肉類＞　かも　あいがも　肉　皮つき　生,14.2,29.0,0.1
1872,＜鳥肉類＞　かも　あひる　肉　皮つき　生,14.9,19.8,0.1
1873,＜鳥肉類＞　かも　あひる　肉　皮なし　生,20.1,2.2,0.2
1874,＜鳥肉類＞　かも　あひる　皮　生,7.3,45.8,0
1875,＜鳥肉類＞　きじ　肉　皮なし　生,23.0,1.1,0.1
1876,＜鳥肉類＞　しちめんちょう　肉　皮なし　生,23.5,0.7,0.1
1877,＜鳥肉類＞　すずめ　肉　骨・皮つき　生,18.1,5.9,0.1
1878,＜鳥肉類＞　にわとり　［親・主品目］　手羽　皮つき　生,23.0,10.4,0
1879,＜鳥肉類＞　にわとり　［親・主品目］　むね　皮つき　生,19.5,17.2,0
1880,＜鳥肉類＞　にわとり　［親・主品目］　むね　皮なし　生,24.4,1.9,0
1881,＜鳥肉類＞　にわとり　［親・主品目］　もも　皮つき　生,17.3,19.1,0
1882,＜鳥肉類＞　にわとり　［親・主品目］　もも　皮なし　生,22.0,4.8,0
1883,＜鳥肉類＞　にわとり　［親・副品目］　ささみ　生,24.6,1.1,0
1884,＜鳥肉類＞　にわとり　［若どり・主品目］　手羽　皮つき　生,17.8,14.3,0
1885,＜鳥肉類＞　にわとり　［若どり・主品目］　手羽さき　皮つき　生,17.4,16.2,0
1886,＜鳥肉類＞　にわとり　［若どり・主品目］　手羽もと　皮つき　生,18.2,12.8,0
1887,＜鳥肉類＞　にわとり　［若どり・主品目］　むね　皮つき　生,21.3,5.9,0.1
1888,＜鳥肉類＞　にわとり　［若どり・主品目］　むね　皮つき　焼き,34.7,9.1,0.1
1889,＜鳥肉類＞　にわとり　［若どり・主品目］　むね　皮なし　生,23.3,1.9,0.1
1890,＜鳥肉類＞　にわとり　［若どり・主品目］　むね　皮なし　焼き,38.8,3.3,0.1
1891,＜鳥肉類＞　にわとり　［若どり・主品目］　もも　皮つき　生,16.6,14.2,0
1892,＜鳥肉類＞　にわとり　［若どり・主品目］　もも　皮つき　ゆで,22.0,15.2,0
1893,＜鳥肉類＞　にわとり　［若どり・主品目］　もも　皮つき　焼き,26.3,13.9,0
1894,＜鳥肉類＞　にわとり　［若どり・主品目］　もも　皮つき　から揚げ,24.2,18.1,13.3
1895,＜鳥肉類＞　にわとり　［若どり・主品目］　もも　皮なし　生,19.0,5.0,0
1896,＜鳥肉類＞　にわとり　［若どり・主品目］　もも　皮なし　ゆで,25.1,5.2,0
1897,＜鳥肉類＞　にわとり　［若どり・主品目］　もも　皮なし　焼き,25.5,5.7,0
1898,＜鳥肉類＞　にわとり　［若どり・主品目］　もも　皮なし　から揚げ,25.4,11.4,12.7
1899,＜鳥肉類＞　にわとり　［若どり・副品目］　ささみ　生,23.9,0.8,0.1
1900,＜鳥肉類＞　にわとり　［若どり・副品目］　ささみ　ゆで,29.6,1.0,0
1901,＜鳥肉類＞　にわとり　［若どり・副品目］　ささみ　焼き,31.7,1.4,0
1902,＜鳥肉類＞　にわとり　［若どり・副品目］　ささみ　ソテー,36.1,5.4,0.1
1903,＜鳥肉類＞　にわとり　［若どり・副品目］　ささみ　フライ,26.8,12.8,6.7
1904,＜鳥肉類＞　にわとり　［若どり・副品目］　ささみ　天ぷら,25.7,7.4,6.2
1905,＜鳥肉類＞　にわとり　［二次品目］　ひき肉　生,17.5,12.0,0
1906,＜鳥肉類＞　にわとり　［二次品目］　ひき肉　焼き,27.5,14.8,0
1907,＜鳥肉類＞　にわとり　［副品目］　心臓　生,14.5,15.5,Tr
1908,＜鳥肉類＞　にわとり　［副品目］　肝臓　生,18.9,3.1,0.6
1909,＜鳥肉類＞　にわとり　［副品目］　すなぎも　生,18.3,1.8,Tr
1910,＜鳥肉類＞　にわとり　［副品目］　皮　むね　生,9.4,48.1,0
1911,＜鳥肉類＞　にわとり　［副品目］　皮　もも　生,6.6,51.6,0
1912,＜鳥肉類＞　にわとり　［副品目］　なんこつ（胸肉）　生,12.5,0.4,0.4
1913,＜鳥肉類＞　にわとり　［その他］　焼き鳥缶詰,18.4,7.8,8.2
1914,＜鳥肉類＞　にわとり　［その他］　チキンナゲット,15.5,13.7,14.9
1915,＜鳥肉類＞　にわとり　［その他］　つくね,15.2,15.2,9.3
1916,＜鳥肉類＞　はと　肉　皮なし　生,21.8,5.1,0.3
