Num,Name,PROTEIN,FAT,CARBON HYDRATE
2187,＜ビスケット類＞　ウエハース,7.6,13.6,75.3
2188,＜ビスケット類＞　ウエハース　クリーム入り,-7.5,-21.8,-65.5
2189,＜ビスケット類＞　クラッカー　オイルスプレークラッカー,8.5,22.5,63.9
2190,＜ビスケット類＞　クラッカー　ソーダクラッカー,10.4,9.8,74.4
2191,＜ビスケット類＞　サブレ,-6.1,-16.6,-73.5
2192,＜ビスケット類＞　中華風クッキー,-5.1,-29.5,-61.8
2193,＜ビスケット類＞　ビスケット　ハードビスケット,7.6,10.0,77.8
2194,＜ビスケット類＞　ビスケット　ソフトビスケット,5.7,27.6,62.6
2195,＜ビスケット類＞　プレッツェル,9.9,18.6,68.2
2196,＜ビスケット類＞　リーフパイ,5.8,35.5,55.8
2197,＜ビスケット類＞　ロシアケーキ,-5.8,-23.4,-65.8
2198,＜スナック類＞　小麦粉あられ,-7.6,-19.5,-68.8
2199,＜スナック類＞　コーンスナック,5.2,27.1,65.3
2200,＜スナック類＞　ポテトチップス　ポテトチップス,4.7,35.2,54.7
2201,＜スナック類＞　ポテトチップス　成形ポテトチップス,5.8,32.0,57.3
2202,＜キャンデー類＞　かわり玉,0,0,-99.5
2203,＜キャンデー類＞　キャラメル,-4.0,-11.7,-77.9
2204,＜キャンデー類＞　ゼリーキャンデー,(Tr),0,-83.9
2205,＜キャンデー類＞　ゼリービーンズ,(Tr),(Tr),-90.4
2206,＜キャンデー類＞　ドロップ,0,0,-98.0
2207,＜キャンデー類＞　バタースコッチ,(Tr),-6.5,-91.0
2208,＜キャンデー類＞　ブリットル,-12.6,-26.5,-58.1
2209,＜キャンデー類＞　マシュマロ,-2.1,0,-79.3
2210,＜キャンデー類＞　ラムネ,0,0.5,92.2
2211,＜チョコレート類＞　アーモンドチョコレート,-11.4,-40.4,-43.3
2212,＜チョコレート類＞　カバーリングチョコレート,-7.1,-24.3,-64.2
2213,＜チョコレート類＞　ホワイトチョコレート,7.2,39.5,50.9
2214,＜チョコレート類＞　ミルクチョコレート,6.9,34.1,55.8
2215,＜果実菓子類＞　マロングラッセ,1.1,0.3,77.4
2216,＜チューインガム類＞　板ガム,0,0,-96.9
2217,＜チューインガム類＞　糖衣ガム,0,0,-97.6
2218,＜チューインガム類＞　風船ガム,0,0,-96.7
2219,＜その他＞　カスタードクリーム,-5.1,-7.6,-24.8
2220,＜その他＞　しるこ　こしあん,-4.7,-0.3,-48.7
2221,＜その他＞　しるこ　つぶしあん,-4.2,-0.4,-40.5
2222,＜その他＞　チョコレートクリーム,-4.6,-32.0,-47.3
2223,＜アルコール飲料類＞　（醸造酒類）　清酒　普通酒,0.4,Tr,4.9
2224,＜アルコール飲料類＞　（醸造酒類）　清酒　純米酒,0.4,Tr,3.6
2225,＜アルコール飲料類＞　（醸造酒類）　清酒　本醸造酒,0.4,0,4.5
2226,＜アルコール飲料類＞　（醸造酒類）　清酒　吟醸酒,0.3,0,3.6
2227,＜アルコール飲料類＞　（醸造酒類）　清酒　純米吟醸酒,0.4,0,4.1
2228,＜アルコール飲料類＞　（醸造酒類）　ビール　淡色,0.3,0,3.1
2229,＜アルコール飲料類＞　（醸造酒類）　ビール　黒,0.4,Tr,3.6
2230,＜アルコール飲料類＞　（醸造酒類）　ビール　スタウト,0.5,Tr,4.9
2231,＜アルコール飲料類＞　（醸造酒類）　発泡酒,0.1,0,3.6
2232,＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　白,0.1,Tr,2.0
2233,＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　赤,0.2,Tr,1.5
2234,＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　ロゼ,0.1,Tr,4.0
2235,＜アルコール飲料類＞　（醸造酒類）　紹興酒,1.7,Tr,5.1
2236,＜アルコール飲料類＞　（蒸留酒類）　しょうちゅう　連続式蒸留しょうちゅう,0,0,0
2237,＜アルコール飲料類＞　（蒸留酒類）　しょうちゅう　単式蒸留しょうちゅう,0,0,0
2238,＜アルコール飲料類＞　（蒸留酒類）　しょうちゅう　泡盛,Tr,Tr,0
2239,＜アルコール飲料類＞　（蒸留酒類）　ウイスキー,0,0,0
2240,＜アルコール飲料類＞　（蒸留酒類）　ブランデー,0,0,0
2241,＜アルコール飲料類＞　（蒸留酒類）　ウオッカ,0,0,Tr
2242,＜アルコール飲料類＞　（蒸留酒類）　ジン,0,Tr,0.1
2243,＜アルコール飲料類＞　（蒸留酒類）　ラム,0,Tr,0.1
2244,＜アルコール飲料類＞　（蒸留酒類）　マオタイ酒,0,0,0
2245,＜アルコール飲料類＞　（混成酒類）　梅酒,0.1,Tr,20.7
2246,＜アルコール飲料類＞　（混成酒類）　合成清酒,0.1,0,5.3
2247,＜アルコール飲料類＞　（混成酒類）　白酒,1.9,Tr,48.1
2248,＜アルコール飲料類＞　（混成酒類）　みりん　本みりん,0.3,Tr,43.2
2249,＜アルコール飲料類＞　（混成酒類）　みりん　本直し,0.1,Tr,14.4
2250,＜アルコール飲料類＞　（混成酒類）　薬味酒,Tr,Tr,26.8
2251,＜アルコール飲料類＞　（混成酒類）　キュラソー,Tr,Tr,26.4
2252,＜アルコール飲料類＞　（混成酒類）　スイートワイン,0.1,0,13.4
2253,＜アルコール飲料類＞　（混成酒類）　ペパーミント,0,0,37.6
2254,＜アルコール飲料類＞　（混成酒類）　ベルモット　甘口タイプ,0.1,0,16.4
2255,＜アルコール飲料類＞　（混成酒類）　ベルモット　辛口タイプ,0.1,0,3.7
2256,＜アルコール飲料類＞　（混成酒類）　缶チューハイ　レモン風味,0,Tr,2.9
2257,＜茶類＞　（緑茶類）　玉露　茶,29.1,4.1,43.9
2258,＜茶類＞　（緑茶類）　玉露　浸出液,1.3,0,Tr
2259,＜茶類＞　（緑茶類）　抹茶　茶,29.6,5.3,39.5
2260,＜茶類＞　（緑茶類）　せん茶　茶,24.5,4.7,47.7
2261,＜茶類＞　（緑茶類）　せん茶　浸出液,0.2,0,0.2
2262,＜茶類＞　（緑茶類）　かまいり茶　浸出液,0.1,0,Tr
2263,＜茶類＞　（緑茶類）　番茶　浸出液,Tr,0,0.1
2264,＜茶類＞　（緑茶類）　ほうじ茶　浸出液,Tr,0,0.1
2265,＜茶類＞　（緑茶類）　玄米茶　浸出液,0,0,0
2266,＜茶類＞　（発酵茶類）　ウーロン茶　浸出液,Tr,0,0.1
2267,＜茶類＞　（発酵茶類）　紅茶　茶,20.3,2.5,51.7
2268,＜茶類＞　（発酵茶類）　紅茶　浸出液,0.1,0,0.1
2269,＜コーヒー・ココア類＞　コーヒー　浸出液,0.2,Tr,0.7
2270,＜コーヒー・ココア類＞　コーヒー　インスタントコーヒー,14.7,0.3,56.5
2271,＜コーヒー・ココア類＞　コーヒー　コーヒー飲料　乳成分入り　加糖,0.7,0.3,8.2
2272,＜コーヒー・ココア類＞　ココア　ピュアココア,18.5,21.6,42.4
2273,＜コーヒー・ココア類＞　ココア　ミルクココア,7.4,6.8,80.4
2274,＜その他＞　青汁　ケール,13.8,4.4,70.2
2275,＜その他＞　甘酒,1.7,0.1,18.3
2276,＜その他＞　昆布茶,5.2,0.2,42.0
2277,＜その他＞　スポーツドリンク,0,Tr,5.1
2278,＜その他＞　（炭酸飲料類）　果実色飲料,Tr,Tr,12.8
2279,＜その他＞　（炭酸飲料類）　コーラ,0.1,Tr,11.4
2280,＜その他＞　（炭酸飲料類）　サイダー,Tr,Tr,10.2
2281,＜その他＞　（炭酸飲料類）　ビール風味炭酸飲料,0.1,Tr,1.2
2282,＜その他＞　なぎなたこうじゅ　浸出液,0,Tr,Tr
2283,＜その他＞　麦茶　浸出液,Tr,0,0.3
2284,＜調味料類＞　（ウスターソース類）　ウスターソース,1.0,0.1,27.1
2285,＜調味料類＞　（ウスターソース類）　中濃ソース,0.8,0.1,30.9
2286,＜調味料類＞　（ウスターソース類）　濃厚ソース,0.9,0.1,30.9
2287,＜調味料類＞　（ウスターソース類）　お好み焼きソース,1.6,0.1,33.7
2288,＜調味料類＞　（辛味調味料類）　トウバンジャン,2.0,2.3,7.9
2289,＜調味料類＞　（辛味調味料類）　チリペッパーソース,0.7,0.5,12.8
2290,＜調味料類＞　（辛味調味料類）　ラー油,0.1,99.8,Tr
2291,＜調味料類＞　（しょうゆ類）　こいくちしょうゆ,7.7,0,7.9
2292,＜調味料類＞　（しょうゆ類）　こいくちしょうゆ　減塩,8.1,Tr,9.0
2293,＜調味料類＞　（しょうゆ類）　うすくちしょうゆ,5.7,0,5.8
2294,＜調味料類＞　（しょうゆ類）　うすくちしょうゆ　低塩,6.4,Tr,7.6
2295,＜調味料類＞　（しょうゆ類）　たまりしょうゆ,11.8,0,15.9
2296,＜調味料類＞　（しょうゆ類）　さいしこみしょうゆ,9.6,0,15.9
2297,＜調味料類＞　（しょうゆ類）　しろしょうゆ,2.5,0,19.2
2298,＜調味料類＞　（しょうゆ類）　だししょうゆ,-4.0,0,-4.1
2299,＜調味料類＞　（しょうゆ類）　照りしょうゆ,-2.4,0,-35.7
2300,＜調味料類＞　（食塩類）　食塩,0,0,0
2301,＜調味料類＞　（食塩類）　並塩,0,0,0
2302,＜調味料類＞　（食塩類）　減塩タイプ食塩　調味料含む,0,0,-16.7
2303,＜調味料類＞　（食塩類）　減塩タイプ食塩　調味料不使用,0,0,0
2304,＜調味料類＞　（食塩類）　精製塩　家庭用,0,0,0
2305,＜調味料類＞　（食塩類）　精製塩　業務用,0,0,0
2306,＜調味料類＞　（食酢類）　黒酢,1.0,0,9.0
2307,＜調味料類＞　（食酢類）　穀物酢,0.1,0,2.4
2308,＜調味料類＞　（食酢類）　米酢,0.2,0,7.4
2309,＜調味料類＞　（食酢類）　果実酢　バルサミコ酢,0.5,0,19.4
2310,＜調味料類＞　（食酢類）　果実酢　ぶどう酢,0.1,Tr,1.2
2311,＜調味料類＞　（食酢類）　果実酢　りんご酢,0.1,0,2.4
2312,＜調味料類＞　（だし類）　あごだし,0.1,0,0
2313,＜調味料類＞　（だし類）　かつおだし　荒節,0.4,Tr,0
2314,＜調味料類＞　（だし類）　かつおだし　本枯れ節,0.5,0,Tr
2315,＜調味料類＞　（だし類）　昆布だし　水出し,0.1,Tr,0.9
2316,＜調味料類＞　（だし類）　昆布だし　煮出し,0.1,0,1.3
2317,＜調味料類＞　（だし類）　かつお・昆布だし　荒節・昆布だし,0.3,Tr,0.3
2318,＜調味料類＞　（だし類）　かつお・昆布だし　本枯れ節・昆布だし,0.3,0,0.4
2319,＜調味料類＞　（だし類）　しいたけだし,0.1,0,0.9
2320,＜調味料類＞　（だし類）　煮干しだし,0.1,0.1,Tr
2321,＜調味料類＞　（だし類）　鶏がらだし,0.9,0.4,Tr
2322,＜調味料類＞　（だし類）　中華だし,0.8,0,Tr
2323,＜調味料類＞　（だし類）　洋風だし,1.3,0,0.3
2324,＜調味料類＞　（だし類）　固形ブイヨン,7.0,4.3,42.1
2325,＜調味料類＞　（だし類）　顆粒おでん用,-9.6,-0.1,-31.7
2326,＜調味料類＞　（だし類）　顆粒中華だし,12.6,1.6,36.6
2327,＜調味料類＞　（だし類）　顆粒和風だし,24.2,0.3,31.1
2328,＜調味料類＞　（だし類）　なべつゆ　ストレート　しょうゆ味,-1.0,0,-4.1
2329,＜調味料類＞　（だし類）　めんつゆ　ストレート,2.2,0,8.7
2330,＜調味料類＞　（だし類）　めんつゆ　二倍濃縮,3.4,0,14.4
2331,＜調味料類＞　（だし類）　めんつゆ　三倍濃縮,4.5,0,20.0
2332,＜調味料類＞　（だし類）　ラーメンスープ　濃縮　しょうゆ味　ストレートしょうゆ味,-3.3,-11.7,-9.9
2333,＜調味料類＞　（だし類）　ラーメンスープ　濃縮　みそ味　ストレートみそ味,-6.4,-11.0,-16.8
2334,＜調味料類＞　（調味ソース類）　甘酢,-0.1,0,-28.4
2335,＜調味料類＞　（調味ソース類）　エビチリの素,-1.2,-1.4,-9.5
2336,＜調味料類＞　（調味ソース類）　オイスターソース,7.7,0.3,18.3
2337,＜調味料類＞　（調味ソース類）　黄身酢,-6.3,-13.1,-20.0
2338,＜調味料類＞　（調味ソース類）　魚醤油　いかなごしょうゆ,13.9,0,2.1
2339,＜調味料類＞　（調味ソース類）　魚醤油　いしる　（いしり）,12.8,0,4.2
2340,＜調味料類＞　（調味ソース類）　魚醤油　しょっつる,6.1,0,1.1
2341,＜調味料類＞　（調味ソース類）　魚醤油　ナンプラー,9.1,0.1,2.7
2342,＜調味料類＞　（調味ソース類）　ごま酢,-4.0,-8.0,-29.9
2343,＜調味料類＞　（調味ソース類）　ごまだれ,-7.2,-15.1,-29.2
2344,＜調味料類＞　（調味ソース類）　三杯酢,-0.9,0,-17.8
2345,＜調味料類＞　（調味ソース類）　二杯酢,-3.5,0,-7.6
2346,＜調味料類＞　（調味ソース類）　すし酢　ちらし・稲荷用,-0.1,0,-34.9
2347,＜調味料類＞　（調味ソース類）　すし酢　にぎり用,-0.2,0,-14.3
2348,＜調味料類＞　（調味ソース類）　すし酢　巻き寿司・箱寿司用,-0.1,0,-23.8
2349,＜調味料類＞　（調味ソース類）　中華風合わせ酢,-3.0,-3.4,-24.8
2350,＜調味料類＞　（調味ソース類）　デミグラスソース,2.9,3.0,11.0
2351,＜調味料類＞　（調味ソース類）　テンメンジャン,8.5,7.7,38.1
2352,＜調味料類＞　（調味ソース類）　冷やし中華のたれ,2.1,1.2,23.1
2353,＜調味料類＞　（調味ソース類）　ホワイトソース,1.8,6.2,9.2
2354,＜調味料類＞　（調味ソース類）　ぽん酢しょうゆ,-3.4,-0.1,-7.4
2355,＜調味料類＞　（調味ソース類）　ぽん酢しょうゆ　市販品,3.7,0,10.8
2356,＜調味料類＞　（調味ソース類）　マーボー豆腐の素,4.2,6.3,10.4
2357,＜調味料類＞　（調味ソース類）　マリネ液,-0.1,0,-10.9
2358,＜調味料類＞　（調味ソース類）　ミートソース,3.8,5.0,10.1
2359,＜調味料類＞　（調味ソース類）　焼きそば粉末ソース,5.6,0.7,62.4
2360,＜調味料類＞　（調味ソース類）　焼き鳥のたれ,-3.3,0,-28.5
2361,＜調味料類＞　（調味ソース類）　焼き肉のたれ,-4.3,-2.2,-32.3
2362,＜調味料類＞　（調味ソース類）　みたらしのたれ,-0.9,0,-30.8
2363,＜調味料類＞　（調味ソース類）　ゆずこしょう,1.3,0.8,9.3
2364,＜調味料類＞　（トマト加工品類）　トマトピューレー,1.9,0.1,9.9
2365,＜調味料類＞　（トマト加工品類）　トマトペースト,3.8,0.1,22.0
2366,＜調味料類＞　（トマト加工品類）　トマトケチャップ,1.6,0.2,27.6
2367,＜調味料類＞　（トマト加工品類）　トマトソース,2.0,0.2,8.5
2368,＜調味料類＞　（トマト加工品類）　チリソース,1.8,0.1,26.3
2369,＜調味料類＞　（ドレッシング類）　半固形状ドレッシング　マヨネーズ　全卵型,1.4,76.0,3.6
2370,＜調味料類＞　（ドレッシング類）　半固形状ドレッシング　マヨネーズ　卵黄型,2.5,74.7,0.6
2371,＜調味料類＞　（ドレッシング類）　半固形状ドレッシング　マヨネーズタイプ調味料　低カロリータイプ,2.9,28.3,3.3
2372,＜調味料類＞　（ドレッシング類）　分離液状ドレッシング　フレンチドレッシング　分離液状,(Tr),-31.5,-12.4
2373,＜調味料類＞　（ドレッシング類）　分離液状ドレッシング　和風ドレッシング　分離液状,-1.9,-14.5,-9.3
2374,＜調味料類＞　（ドレッシング類）　分離液状ドレッシング　和風ドレッシングタイプ調味料　ノンオイルタイプ,3.1,0.1,16.1
2375,＜調味料類＞　（ドレッシング類）　乳化液状ドレッシング　ごまドレッシング,-2.7,-38.3,-15.0
2376,＜調味料類＞　（ドレッシング類）　乳化液状ドレッシング　サウザンアイランドドレッシング,-0.3,-39.2,-12.8
2377,＜調味料類＞　（ドレッシング類）　乳化液状ドレッシング　フレンチドレッシング　乳化液状,-0.1,-38.8,-9.3
2378,＜調味料類＞　（みそ類）　米みそ　甘みそ,9.7,3.0,37.9
2379,＜調味料類＞　（みそ類）　米みそ　淡色辛みそ,12.5,6.0,21.9
2380,＜調味料類＞　（みそ類）　米みそ　赤色辛みそ,13.1,5.5,21.1
2381,＜調味料類＞　（みそ類）　米みそ　だし入りみそ,11.0,5.6,20.6
2382,＜調味料類＞　（みそ類）　米みそ　だし入りみそ　減塩,10.3,5.1,22.2
2383,＜調味料類＞　（みそ類）　麦みそ,9.7,4.3,30.0
2384,＜調味料類＞　（みそ類）　豆みそ,17.2,10.5,14.5
2385,＜調味料類＞　（みそ類）　減塩みそ,11.0,5.9,25.7
2386,＜調味料類＞　（みそ類）　即席みそ　粉末タイプ,21.9,9.3,43.0
2387,＜調味料類＞　（みそ類）　即席みそ　ペーストタイプ,8.9,3.7,15.4
2388,＜調味料類＞　（みそ類）　辛子酢みそ,-5.0,-2.1,-44.6
2389,＜調味料類＞　（みそ類）　ごまみそ,-9.4,-9.9,-32.9
2390,＜調味料類＞　（みそ類）　酢みそ,-4.9,-1.5,-44.8
2391,＜調味料類＞　（みそ類）　練りみそ,-5.5,-1.7,-59.1
2392,＜調味料類＞　（ルウ類）　カレールウ,6.5,34.1,44.7
2393,＜調味料類＞　（ルウ類）　ハヤシルウ,5.8,33.2,47.5
2394,＜調味料類＞　（その他）　お茶漬けの素　さけ,-20.2,-3.7,-37.1
2395,＜調味料類＞　（その他）　キムチの素,5.3,1.0,26.0
2396,＜調味料類＞　（その他）　酒かす,14.9,1.5,23.8
2397,＜調味料類＞　（その他）　即席すまし汁,-18.3,-0.8,-30.5
2398,＜調味料類＞　（その他）　ふりかけ　たまご,-23.4,-21.9,-39.7
2399,＜調味料類＞　（その他）　みりん風調味料,0.1,0,55.7
2400,＜調味料類＞　（その他）　料理酒,0.2,Tr,4.7
2401,＜香辛料類＞　オールスパイス　粉,5.6,5.6,75.2
2402,＜香辛料類＞　オニオンパウダー,8.8,1.1,79.8
2403,＜香辛料類＞　からし　粉,33.0,14.3,43.7
2404,＜香辛料類＞　からし　練り,5.9,14.5,40.1
2405,＜香辛料類＞　からし　練りマスタード,4.8,10.6,13.1
2406,＜香辛料類＞　からし　粒入りマスタード,7.6,16.0,12.7
2407,＜香辛料類＞　カレー粉,13.0,12.2,63.3
2408,＜香辛料類＞　クローブ　粉,7.2,13.6,66.4
2409,＜香辛料類＞　こしょう　黒　粉,11.0,6.0,66.6
2410,＜香辛料類＞　こしょう　白　粉,10.1,6.4,70.1
2411,＜香辛料類＞　こしょう　混合　粉,10.6,6.2,68.3
2412,＜香辛料類＞　さんしょう　粉,10.3,6.2,69.6
2413,＜香辛料類＞　シナモン　粉,3.6,3.5,79.6
2414,＜香辛料類＞　しょうが　粉,7.8,4.9,72.5
2415,＜香辛料類＞　しょうが　おろし,0.7,0.6,8.6
2416,＜香辛料類＞　セージ　粉,6.4,10.1,66.9
2417,＜香辛料類＞　タイム　粉,6.5,5.2,69.8
2418,＜香辛料類＞　チリパウダー,15.0,8.2,60.1
2419,＜香辛料類＞　とうがらし　粉,16.2,9.7,66.8
2420,＜香辛料類＞　ナツメグ　粉,5.7,38.5,47.5
2421,＜香辛料類＞　にんにく　ガーリックパウダー　食塩無添加,19.9,0.8,73.8
2422,＜香辛料類＞　にんにく　ガーリックパウダー　食塩添加,19.9,0.8,73.8
2423,＜香辛料類＞　にんにく　おろし,4.7,0.5,37.0
2424,＜香辛料類＞　バジル　粉,21.1,2.2,50.6
2425,＜香辛料類＞　パセリ　乾,28.7,2.2,51.6
2426,＜香辛料類＞　パプリカ　粉,15.5,11.6,55.6
2427,＜香辛料類＞　わさび　粉　からし粉入り,16.5,4.4,69.7
2428,＜香辛料類＞　わさび　練り,3.3,10.3,39.8
2429,＜その他＞　酵母　パン酵母　圧搾,16.5,1.5,12.1
2430,＜その他＞　酵母　パン酵母　乾燥,37.1,6.8,43.1
2431,＜その他＞　ベーキングパウダー,Tr,1.2,29.0
2432,和風料理　和え物類　青菜の白和え,-4.2,-3.4,-10.5
2433,和風料理　和え物類　いんげんのごま和え,-3.7,-3.4,-9.1
2434,和風料理　和え物類　わかめとねぎの酢みそ和え,-3.8,-0.9,-16.3
2435,和風料理　汁物類　とん汁,-1.5,-1.5,-2.0
2436,和風料理　酢の物類　紅白なます,-0.6,-0.6,-7.2
2437,和風料理　煮物類　卯の花いり,-4.4,-4.1,-10.7
2438,和風料理　煮物類　親子丼の具,-8.4,-5.2,-5.6
2439,和風料理　煮物類　牛飯の具,-4.1,-9.4,-6.4
2440,和風料理　煮物類　切り干し大根の煮物,-2.3,-2.5,-5.7
2441,和風料理　煮物類　きんぴらごぼう,-1.4,-4.5,-11.3
2442,和風料理　煮物類　ぜんまいのいため煮,-3.4,-4.2,-8.7
2443,和風料理　煮物類　筑前煮,-4.4,-3.5,-10.2
2444,和風料理　煮物類　肉じゃが,-4.3,-1.3,-13.0
2445,和風料理　煮物類　ひじきのいため煮,-3.1,-4.0,-9.9
2446,和風料理　その他　アジの南蛮漬け,-8.1,-6.1,-6.2
2447,和風料理　その他　松前漬け　しょうゆ漬,17.0,1.4,24.7
2448,洋風料理　カレー類　チキンカレー,-5.6,-8.8,-8.4
2449,洋風料理　カレー類　ビーフカレー,-2.4,-9.0,-8.1
2450,洋風料理　カレー類　ポークカレー,-2.8,-8.6,-7.7
2451,洋風料理　コロッケ類　カニクリームコロッケ,-5.1,-17.1,-22.0
2452,洋風料理　コロッケ類　コーンクリームコロッケ,-5.1,-16.0,-23.4
2453,洋風料理　コロッケ類　ポテトコロッケ,-5.3,-12.6,-25.2
2454,洋風料理　シチュー類　チキンシチュー,-6.2,-8.0,-7.8
2455,洋風料理　シチュー類　ビーフシチュー,-4.1,-12.6,-7.1
2456,洋風料理　素揚げ類　ミートボール,-10.2,-12.5,-13.4
2457,洋風料理　スープ類　かぼちゃのクリームスープ,-1.5,-3.9,-10.1
2458,洋風料理　スープ類　コーンクリームスープ　コーンクリームスープ,-1.7,-2.6,-8.5
2459,洋風料理　スープ類　コーンクリームスープ　粉末タイプ,8.1,13.7,67.4
2460,洋風料理　ハンバーグステーキ類　合いびきハンバーグ,-13.4,-12.2,-10.0
2461,洋風料理　ハンバーグステーキ類　チキンハンバーグ,-12.6,-10.2,-8.5
2462,洋風料理　ハンバーグステーキ類　豆腐ハンバーグ,-9.9,-9.2,-8.4
2463,洋風料理　フライ類　いかフライ,-13.3,-11.3,-19.7
2464,洋風料理　フライ類　えびフライ,-15.9,-11.6,-20.5
2465,洋風料理　フライ類　白身フライ,9.7,21.8,16.2
2466,洋風料理　フライ類　メンチカツ,-10.7,-18.7,-18.7
2467,洋風料理　フライ用冷凍食品　いかフライ　冷凍,10.6,2.0,21.4
2468,洋風料理　フライ用冷凍食品　えびフライ　冷凍,10.2,1.9,20.3
2469,洋風料理　フライ用冷凍食品　コロッケ　クリームコロッケ　冷凍,4.7,6.3,20.9
2470,洋風料理　フライ用冷凍食品　コロッケ　ポテトコロッケ　冷凍,4.6,4.9,25.3
2471,洋風料理　フライ用冷凍食品　白身フライ　冷凍,11.6,2.7,19.3
2472,洋風料理　フライ用冷凍食品　メンチカツ　冷凍,9.9,7.2,23.0
2473,洋風料理　その他　えびグラタン,-5.5,-6.9,-12.1
2474,洋風料理　その他　えびピラフ,-3.3,-2.3,-29.8
2475,中国料理　点心類　ぎょうざ,-6.9,-11.3,-22.3
2476,中国料理　点心類　しゅうまい,-9.1,-9.2,-19.5
2477,中国料理　点心類　中華ちまき,-5.9,-5.5,-27.7
2478,中国料理　菜類　酢豚,-4.6,-3.3,-7.6
2479,中国料理　菜類　八宝菜,-5.8,-3.2,-3.8
2480,中国料理　菜類　麻婆豆腐,-7.8,-6.8,-3.8
2481,韓国料理　和え物類　もやしのナムル,-3.1,-4.5,-5.7